valuation_date,expiry_date,days_to_expiry,time_to_expiry,option_type,spot,strike,moneyness,log_moneyness,implied_volatility,bid,ask,mid,spread,delta,gamma,vega,theta,rho
2025-12-31,2026-01-30,30,0.0821917808219178,call,678.3152465820312,780.06,1.1499962649087592,0.13975869446445743,0.1377734938778184,0.0,0.006814356007840606,0.0018143560078406062,0.006814356007840606,0.0002694998602655465,3.735836266177467e-05,0.19464580750256535,-0.16818294051358648,0.014876014369479988
2025-12-31,2026-01-30,30,0.0821917808219178,put,678.3152465820312,780.06,1.1499962649087592,0.13975869446445743,0.1377734938778184,99.10597983480994,100.60380320762823,99.85489152121909,1.4978233728182886,-0.9987446850051962,3.735836266177467e-05,0.19464580750256535,22.80004363418182,-63.88920318928865
2025-12-31,2026-01-30,30,0.0821917808219178,call,678.3152465820312,813.98,1.2000025122560212,0.18232365033844747,0.1360134279032184,0.0,0.005011265038728137,1.1265038728136903e-05,0.005011265038728137,2.1390406056876484e-06,3.8800169243697925e-07,0.0019957537505649508,-0.0016914924553449783,0.00011832976579461844
2025-12-31,2026-01-30,30,0.0821917808219178,put,678.3152465820312,813.98,1.2000025122560212,0.18232365033844747,0.1360134279032184,132.65929058520874,134.66421689128242,133.66175373824558,2.004926306073685,-0.9990120458248561,3.8800169243697925e-07,0.0019957537505649508,24.318881694559884,-66.68275528276868
2025-12-31,2026-03-01,60,0.1643835616438356,call,678.3152465820312,542.65,0.7999967607014052,-0.22314760044565093,0.17221875060186403,136.856940812264,138.92530767592544,137.89112424409473,2.0683668636614243,0.9975410839523757,3.67006072216204e-05,0.4780520971475127,-13.68089916963562,88.56266335771524
2025-12-31,2026-03-01,60,0.1643835616438356,put,678.3152465820312,542.65,0.7999967607014052,-0.22314760044565093,0.17221875060186403,0.0012008392318178006,0.011200839231817802,0.006200839231817801,0.010000000000000002,-0.0004882576100272138,3.67006072216204e-05,0.4780520971475127,-0.24089757612603413,-0.0554619321161064
2025-12-31,2026-03-01,60,0.1643835616438356,call,678.3152465820312,576.57,0.8500030080486672,-0.16251539062325174,0.16456214188864526,103.48721955323262,105.05125813590112,104.26923884456687,1.564038582668502,0.992467685135492,0.00035115511305079623,4.370694700562575,-16.86671882922947,93.52384499553077
2025-12-31,2026-03-01,60,0.1643835616438356,put,678.3152465820312,576.57,0.8500030080486672,-0.16251539062325174,0.16456214188864526,0.0770114865217878,0.0870114865217878,0.0820114865217878,0.010000000000000009,-0.005561656426911018,0.00035115511305079623,4.370694700562575,-2.0788093938471692,-0.6336275896679135
2025-12-31,2026-03-01,60,0.1643835616438356,call,678.3152465820312,610.48,0.8999945129881027,-0.10536661235629698,0.15815314412449058,70.6893575620202,71.75771057303311,71.22353406752666,1.0683530110129027,0.9577955837774254,0.0019899016180477806,23.80296067143587,-26.792698289896876,95.0899419481049
2025-12-31,2026-03-01,60,0.1643835616438356,put,678.3152465820312,610.48,0.8999945129881027,-0.10536661235629698,0.15815314412449058,0.7186377818163983,0.7294988062267216,0.7240682940215599,0.010861024410323328,-0.0402337577849776,0.0019899016180477806,23.80296067143587,-10.657278391132984,-4.605244870168826
2025-12-31,2026-03-01,60,0.1643835616438356,call,678.3152465820312,644.4,0.9500007603353645,-0.051292494034855536,0.15281067029216006,40.57391553276285,41.18712332418999,40.88051942847642,0.6132077914271434,0.8230050355350231,0.0061298763453905445,70.84789287916263,-46.92600981975048,85.04816616800815
2025-12-31,2026-03-01,60,0.1643835616438356,put,678.3152465820312,644.4,0.9500007603353645,-0.051292494034855536,0.15281067029216006,4.048159079025632,4.109340324552468,4.07874970178905,0.06118124552683568,-0.1750243060273799,0.0061298763453905445,70.84789287916263,-29.442682079113872,-20.1863679456329
2025-12-31,2026-03-01,60,0.1643835616438356,call,678.3152465820312,678.32,1.0000070076826266,7.007658072932023e-06,0.14839099976930079,17.674844874757568,17.941970993771534,17.80840793426455,0.267126119013966,0.5413258964630074,0.009701157378636872,108.88113880621502,-58.71312340686552,57.43252619281306
2025-12-31,2026-03-01,60,0.1643835616438356,put,678.3152465820312,678.32,1.0000070076826266,7.007658072932023e-06,0.14839099976930079,14.59405174748727,14.8146167613032,14.704334254395235,0.22056501381592852,-0.4567034450993956,0.009701157378636872,108.88113880621502,-39.881887824356184,-53.341355216195325
2025-12-31,2026-03-01,60,0.1643835616438356,call,678.3152465820312,712.23,1.049998512622062,0.048788747618011455,0.1447741015939089,5.262034516657807,5.3415614866828625,5.301798001670335,0.07952697002505538,0.23424676480753978,0.007697664233838529,84.28909401267964,-41.35402316052542,25.247893813117656
2025-12-31,2026-03-01,60,0.1643835616438356,put,678.3152465820312,712.23,1.049998512622062,0.048788747618011455,0.1447741015939089,35.616344762043376,36.15462705063849,35.88548590634093,0.5382822885951128,-0.7637825767548633,0.007697664233838529,84.28909401267964,-21.175277114634497,-91.06370182896578
2025-12-31,2026-03-01,60,0.1643835616438356,call,678.3152465820312,746.15,1.100004759969324,0.09531450703980227,0.14185658244313842,0.9912596429467795,1.006240896996353,0.9987502699715662,0.014981254049573511,0.06063894141316707,0.003077507565871895,33.01947514498833,-15.359012513946064,6.5972988866587725
2025-12-31,2026-03-01,60,0.1643835616438356,put,678.3152465820312,746.15,1.100004759969324,0.09531450703980227,0.14185658244313842,64.79053321479917,65.76973522812106,65.28013422146012,0.9792020133218955,-0.9373904001492358,0.003077507565871895,33.01947514498833,6.167641373817582,-115.253644050792
2025-12-31,2026-03-01,60,0.1643835616438356,call,678.3152465820312,780.06,1.1499962649087592,0.13975869446445743,0.1395547639403063,0.11030832806439317,0.12030832806439318,0.11530832806439317,0.010000000000000009,0.009109442520042314,0.0006398920811494623,6.754184904154992,-3.0354118832436763,0.996783356900211
2025-12-31,2026-03-01,60,0.1643835616438356,put,678.3152465820312,780.06,1.1499962649087592,0.13975869446445743,0.1395547639403063,97.34882046011197,98.82008726807337,98.08445386409267,1.471266807961399,-0.9889198990423607,0.0006398920811494623,6.754184904154992,19.83875246790156,-126.39187381362562
2025-12-31,2026-03-01,60,0.1643835616438356,call,678.3152465820312,813.98,1.2000025122560212,0.18232365033844747,0.13779469796570631,0.003209448984046075,0.013209448984046076,0.008209448984046075,0.010000000000000002,0.000805967965100942,7.285981354241367e-05,0.7593501907247063,-0.33324229055975896,0.08851905369873163
2025-12-31,2026-03-01,60,0.1643835616438356,put,678.3152465820312,813.98,1.2000025122560212,0.18232365033844747,0.13779469796570631,130.6874881490917,132.66261391456916,131.67505103183044,1.9751257654774577,-0.9972233735973021,7.285981354241367e-05,0.7593501907247063,23.8888299024582,-132.8394854121944
2025-12-31,2026-03-31,90,0.2465753424657534,call,678.3152465820312,542.65,0.7999967607014052,-0.22314760044565093,0.17358556719369,138.00504354645204,140.0907620887158,139.04790281758392,2.0857185422637485,0.9937116927249364,0.0001720153454954768,3.3876115711365564,-14.50389346967938,131.91827401592357
2025-12-31,2026-03-31,90,0.2465753424657534,put,678.3152465820312,542.65,0.7999967607014052,-0.22314760044565093,0.17358556719369,0.0559028590190337,0.0659028590190337,0.060902859019033695,0.010000000000000002,-0.0033337764078411464,0.0001720153454954768,3.3876115711365564,-1.1266614570696551,-0.572610630859683
2025-12-31,2026-03-31,90,0.2465753424657534,call,678.3152465820312,576.57,0.8500030080486672,-0.16251539062325174,0.1659289584804712,104.97980866894221,106.56640527351061,105.77310697122641,1.586596604568399,0.9791195874269722,0.0007889419497047091,14.851832374982154,-19.362476859814535,137.68240374433898
2025-12-31,2026-03-31,90,0.2465753424657534,put,678.3152465820312,576.57,0.8500030080486672,-0.16251539062325174,0.1659289584804712,0.368198029684934,0.378198029684934,0.373198029684934,0.010000000000000009,-0.017925881705805325,0.0007889419497047091,14.851832374982154,-4.641761206523874,-3.0902293723952705
2025-12-31,2026-03-31,90,0.2465753424657534,call,678.3152465820312,610.48,0.8999945129881027,-0.10536661235629698,0.15951996071631652,73.05697666426873,74.16111233173878,73.60904449800375,1.1041356674700467,0.9246953835006951,0.0025613069334190774,46.354239665495086,-29.612471294906484,136.51050392248837
2025-12-31,2026-03-31,90,0.2465753424657534,put,678.3152465820312,610.48,0.8999945129881027,-0.10536661235629698,0.15951996071631652,1.7729272834313512,1.7997221542136892,1.7863247188225202,0.026794870782338,-0.0723500856320825,0.0025613069334190774,46.354239665495086,-13.548668075121409,-12.541436110992239
2025-12-31,2026-03-31,90,0.2465753424657534,call,678.3152465820312,644.4,0.9500007603353645,-0.051292494034855536,0.154177486883986,44.37929558051582,45.05001541296695,44.714655496741386,0.6707198324511268,0.78536338404793,0.005568869075149674,97.40937856925828,-43.58152688565747,120.33106076964545
2025-12-31,2026-03-31,90,0.2465753424657534,put,678.3152465820312,644.4,0.9500007603353645,-0.051292494034855536,0.154177486883986,6.430434034074095,6.527619435092847,6.479026734583471,0.09718540101875206,-0.21168208508484757,0.005568869075149674,97.40937856925828,-26.17424002519146,-37.00262773378612
2025-12-31,2026-03-31,90,0.2465753424657534,call,678.3152465820312,678.32,1.0000070076826266,7.007658072932023e-06,0.14975781636112673,22.232739362042047,22.56875053627946,22.400744949160753,0.336011174237413,0.5500589785452223,0.007819217824469064,132.8512403016626,-49.89482156693162,86.47709097141419
2025-12-31,2026-03-31,90,0.2465753424657534,put,678.3152465820312,678.32,1.0000070076826266,7.007658072932023e-06,0.14975781636112673,17.619065649996067,17.88534875805646,17.752207204026263,0.26628310806039224,-0.44698649058755524,0.007819217824469064,132.8512403016626,-31.14405106578468,-79.13834600196836
2025-12-31,2026-03-31,90,0.2465753424657534,call,678.3152465820312,712.23,1.049998512622062,0.048788747618011455,0.14614091818573485,8.702684207336782,8.834210920797792,8.768447564067287,0.1315267134610103,0.29342163309274644,0.006980995766968324,115.7449386384075,-39.52217470090211,46.914391193360885
2025-12-31,2026-03-31,90,0.2465753424657534,put,678.3152465820312,712.23,1.049998512622062,0.048788747618011455,0.14614091818573485,37.41437073893334,37.979827223652734,37.69709898129304,0.565456484719391,-0.7036238360400311,0.006980995766968324,115.7449386384075,-19.42831663326077,-126.98035269676804
2025-12-31,2026-03-31,90,0.2465753424657534,call,678.3152465820312,746.15,1.100004759969324,0.09531450703980227,0.14322339903496437,2.559430250476937,2.5981118159753285,2.5787710332261327,0.038681565498391635,0.11327175251719286,0.003977021429707988,64.62264210371887,-20.816245373492105,18.309497845377294
2025-12-31,2026-03-31,90,0.2465753424657534,put,678.3152465820312,746.15,1.100004759969324,0.09531450703980227,0.14322339903496437,64.60630461646922,65.58272231848134,65.09451346747528,0.9764177020121281,-0.8837737166155847,0.003977021429707988,64.62264210371887,0.6210963348301766,-163.86699451470255
2025-12-31,2026-03-31,90,0.2465753424657534,call,678.3152465820312,780.06,1.1499962649087592,0.13975869446445743,0.14092158053213225,0.5559186249921763,0.5659186249921763,0.5609186249921763,0.010000000000000009,0.03109881304398482,0.0014760835194889512,23.599415110648213,-7.3119310175996235,5.063148595071831
2025-12-31,2026-03-31,90,0.2465753424657534,put,678.3152465820312,780.06,1.1499962649087592,0.13975869446445743,0.14092158053213225,95.92894634493948,97.3787540982635,96.65385022160149,1.4498077533240235,-0.9659466560887928,0.0014760835194889512,23.599415110648213,15.468498257217068,-185.3926506817544
2025-12-31,2026-03-31,90,0.2465753424657534,call,678.3152465820312,813.98,1.2000025122560212,0.18232365033844747,0.13916151455753226,0.08563735138023609,0.0956373513802361,0.0906373513802361,0.010000000000000009,0.006121957190917362,0.0003691434153810515,5.828101081935758,-1.7572716200104495,1.0015839986650306
2025-12-31,2026-03-31,90,0.2465753424657534,put,678.3152465820312,813.98,1.2000025122560212,0.18232365033844747,0.13916151455753226,128.79738001527542,130.7439399147506,129.770659965013,1.9465598994751758,-0.9909235119418602,0.0003691434153810515,5.828101081935758,22.366641295487177,-197.7359637481122
2025-12-31,2026-06-29,180,0.4931506849315068,call,678.3152465820312,542.65,0.7999967607014052,-0.22314760044565093,0.17667081744392044,141.9888133510749,144.1347400012171,143.061776676146,2.1459266501422007,0.9699350108559842,0.0006743172334842303,27.031607692787837,-17.541362044743877,253.90352681811427
2025-12-31,2026-06-29,180,0.4931506849315068,put,678.3152465820312,542.65,0.7999967607014052,-0.22314760044565093,0.17667081744392044,0.7933776588608875,0.8053682532013543,0.7993729560311209,0.011990594340466787,-0.024164656662216216,0.0006743172334842303,27.031607692787837,-4.351095282756216,-8.477569971829697
2025-12-31,2026-06-29,180,0.4931506849315068,call,678.3152465820312,576.57,0.8500030080486672,-0.16251539062325174,0.16901420873070164,110.38715049279287,112.0554701475958,111.22131032019433,1.6683196548029287,0.933279012818257,0.0014935051483732792,57.27600771967806,-23.09166427622399,257.3438170139785
2025-12-31,2026-06-29,180,0.4931506849315068,put,678.3152465820312,576.57,0.8500030080486672,-0.16251539062325174,0.16901420873070164,2.1997333107033064,2.232978650411669,2.2163559805574877,0.03324533970836274,-0.06082065469994348,0.0014935051483732792,57.27600771967806,-8.571099539017204,-21.43821371702313
2025-12-31,2026-06-29,180,0.4931506849315068,call,678.3152465820312,610.48,0.8999945129881027,-0.10536661235629698,0.16260521096654695,80.69972244515911,81.91936560553934,81.30954402534923,1.2196431603802296,0.8593980523321992,0.002793662873392783,103.07450404826365,-30.0632522131398,247.38078464604678
2025-12-31,2026-06-29,180,0.4931506849315068,put,678.3152465820312,610.48,0.8999945129881027,-0.10536661235629698,0.16260521096654695,5.5105926356613315,5.593876151565532,5.552234393613432,0.08328351590420091,-0.1347016151860013,0.002793662873392783,103.07450404826365,-14.212781687616973,-47.79734484501556
2025-12-31,2026-06-29,180,0.4931506849315068,call,678.3152465820312,644.4,0.9500007603353645,-0.051292494034855536,0.15726273713421643,54.446267765774735,55.26913327356982,54.85770051967228,0.8228655077950862,0.7360703607056331,0.00430068956335833,153.46407414815994,-36.255126231124144,219.17098242941617
2025-12-31,2026-06-29,180,0.4931506849315068,put,678.3152465820312,644.4,0.9500007603353645,-0.051292494034855536,0.15726273713421643,12.265156466401214,12.450524070427429,12.357840268414321,0.1853676040262151,-0.25802930681256736,0.00430068956335833,153.46407414815994,-19.07435773038221,-92.40808100270375
2025-12-31,2026-06-29,180,0.4931506849315068,call,678.3152465820312,678.32,1.0000070076826266,7.007658072932023e-06,0.15284306661135716,33.26856537517753,33.77136485188046,33.519965113529,0.5027994767029327,0.568929627729017,0.005357477491091129,185.80136325378697,-38.25765639453664,173.78318249127238
2025-12-31,2026-06-29,180,0.4931506849315068,put,678.3152465820312,678.32,1.0000070076826266,7.007658072932023e-06,0.15284306661135716,24.095472585928416,24.45963589956965,24.277554242749034,0.3641633136412352,-0.4251700397891835,0.005357477491091129,185.80136325378697,-19.746589918575584,-154.1968148819052
2025-12-31,2026-06-29,180,0.4931506849315068,call,678.3152465820312,712.23,1.049998512622062,0.048788747618011455,0.14922616843596528,18.12132569786886,18.39519963788703,18.258262667877943,0.27387394001817,0.3869026404754657,0.005362628515154827,181.57894967613345,-34.09071323101377,120.4193575772761
2025-12-31,2026-06-29,180,0.4931506849315068,put,678.3152465820312,712.23,1.049998512622062,0.048788747618011455,0.14922616843596528,41.946520281211576,42.58047272878656,42.26349650499907,0.633952447574984,-0.6071970270427347,0.005362628515154827,181.57894967613345,-14.249740966736677,-223.95673855596226
2025-12-31,2026-06-29,180,0.4931506849315068,call,678.3152465820312,746.15,1.100004759969324,0.09531450703980227,0.1463086492851948,8.705108754306359,8.836672110794616,8.770890432550488,0.13156335648825745,0.2277174265999047,0.004321376396745218,143.46134389177595,-25.255320213222088,71.84875657442768
2025-12-31,2026-06-29,180,0.4931506849315068,put,678.3152465820312,746.15,1.100004759969324,0.09531450703980227,0.1463086492851948,65.53832184777326,66.5288254525255,66.03357365014938,0.9905036047522344,-0.7663822409182957,0.004321376396745218,143.46134389177595,-4.08404997372587,-288.9282734998682
2025-12-31,2026-06-29,180,0.4931506849315068,call,678.3152465820312,780.06,1.1499962649087592,0.13975869446445743,0.14400683078236268,3.6778663999954757,3.7334512826150545,3.705658841305265,0.055584882619578835,0.11538065927472227,0.00283140615142047,92.51838911528108,-15.551504097270387,36.768724030072754
2025-12-31,2026-06-29,180,0.4931506849315068,put,678.3152465820312,780.06,1.1499962649087592,0.13975869446445743,0.14400683078236268,93.50936686605411,94.92260666755618,94.21598676680514,1.4132398015020726,-0.8787190082434782,0.00283140615142047,92.51838911528108,6.9496719305418715,-340.40440480428396
2025-12-31,2026-06-29,180,0.4931506849315068,call,678.3152465820312,813.98,1.2000025122560212,0.18232365033844747,0.1422467648077627,1.3716162926540545,1.3923460099233853,1.38198115128872,0.020729717269330816,0.050512893845856034,0.0015326907691824035,49.469752548816174,-8.03875055155078,16.215625426850185
2025-12-31,2026-06-29,180,0.4931506849315068,put,678.3152465820312,813.98,1.2000025122560212,0.18232365033844747,0.1422467648077627,124.21113526883717,126.08838164569617,125.14975845726667,1.8772463768590057,-0.9435867736723443,0.0015326907691824035,49.469752548816174,15.792723451480597,-377.3584373485642
